         206  0.470749587       5.33965006E-09
         207  0.466474444      -2.29477970E-09
         208  0.461918414      -2.48440397E-08
         209  0.457084119      -1.75984578E-08
         210  0.451974481       1.19879715E-08
         211  0.446592569       1.92123704E-08
         212  0.440941602      -2.57290704E-08
         213  0.435025066      -3.34252377E-08
         214  0.428846508       3.57209351E-09
         215  0.422409564       3.30696137E-09
         216  0.415718228      -4.16731289E-08
         217  0.408776432      -5.68596086E-08
         218  0.401588440      -2.73532912E-08
         219  0.394158512      -4.25599822E-08
         220  0.386491150      -5.77783474E-08
         221  0.378590941      -7.30058218E-08
         222  0.370462686      -4.35408474E-08
         223  0.362111241      -5.87884870E-08
         224  0.353541702      -1.18750847E-07
         225  0.344759166      -1.34015423E-07
         226  0.335768998      -1.04584757E-07
         227  0.326576501      -9.00635442E-08
         228  0.317187279      -1.35157194E-07
         229  0.307607025      -1.35554075E-07
         230  0.297841460      -9.12564815E-08
         231  0.287896454      -1.06569949E-07
         232  0.277778000      -1.51693854E-07
         233  0.267492235      -1.52120180E-07
         234  0.257045358      -1.22751857E-07
         235  0.246443540      -1.52993223E-07
         236  0.235693276      -1.53438648E-07
         237  0.224801034      -1.53890610E-07
         238  0.213773414      -1.39449241E-07
         239  0.202616900      -1.39914718E-07
         240  0.191338420      -1.55287978E-07
         241  0.179944590      -1.55762791E-07
         242  0.168442398      -1.41340095E-07
         243  0.156838685      -1.26922515E-07
         244  0.145140469      -1.57214373E-07
         245  0.133354813      -1.72608168E-07
         246  0.121488810      -1.58203363E-07
         247  0.109549597      -1.58703600E-07
         248   9.75443423E-02  -1.74109005E-07
         249   8.54803175E-02  -1.89517223E-07
         250   7.33648166E-02  -1.90027137E-07
         251   6.12050928E-02  -2.05440600E-07
         252   4.90083918E-02  -1.91053942E-07
         253   3.67822349E-02  -2.06471071E-07
         254   2.45338678E-02  -1.77184262E-07
         255   1.22707114E-02  -2.22405092E-07
